,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,Expected Price ($1k),Year
19855,1,0,0,0,31,27.4,2022
19859,0,1,72,0,4,19.0,2016
19863,1,1,81,0,20,16.0,2014
19869,0,1,32,0,34,36.6,2021
19870,0,1,35,0,11,16.0,2012
19875,0,2,21,0,41,51.57,2021
19884,1,1,153,0,32,42.0,2020
19936,0,2,14,54950,45,42.9,2018
19939,1,1,76,0,41,19.0,2016
19946,0,2,25,0,9,30.0,2018
19953,0,2,15,55700,42,41.0,2019
19958,0,1,38,0,30,33.9,2013
19961,0,1,33,0,20,30.0,2018
19968,1,1,58,0,23,5.499,2014
19969,1,1,82,0,33,13.9,2016
19970,0,2,29,0,49,21.53,2019
19974,1,0,0,0,32,95.0,2022
19992,1,1,87,0,31,10.042,2015
19997,0,1,53,0,45,26.0,2019
20001,1,0,0,0,21,136.8,2022
20007,1,1,200,0,46,70.0,2016
20012,1,0,0,0,48,38.5,2021
20016,1,1,76,0,23,6.9,2013
20029,1,1,87,0,24,8.9,2014
20034,0,2,19,64950,39,46.0,2018
20035,1,1,266,0,22,50.0,2020
20055,1,1,83,0,33,20.0,2015
20057,1,0,0,0,20,78.0,2022
20086,1,0,0,0,27,95.0,2022
20108,1,1,114,0,18,25.004,2018
20122,0,2,18,0,7,39.0,2021
20124,1,0,0,0,30,31.67,2021
20130,1,1,125,0,47,20.031,2018
20131,0,2,21,0,49,58.0,2020
20135,0,2,29,0,31,20.004,2018
20138,0,2,10,0,27,34.5,2019
20141,0,2,12,36800,47,22.0,2018
20154,1,0,0,0,40,82.7,2022
20159,0,2,15,0,41,57.0,2016
20164,0,2,21,0,35,40.0,2021
20172,1,1,83,0,40,20.0,2015
20173,0,1,35,0,12,16.0,2012
20182,1,1,208,69900,4,30.0,2014
20202,1,1,234,0,6,69.2,2020
20216,1,1,87,0,46,42.0,2016
20227,0,2,26,0,27,21.258,2019
20230,1,1,83,0,2,13.115,2016
20236,1,0,0,0,8,142.0,2021
20238,1,1,84,0,20,19.0,2016
20255,1,1,76,0,49,19.0,2016
20258,0,1,53,0,42,18.374,2016
20260,0,1,30,0,40,63.4,2022
20265,0,2,26,28500,35,22.0,2019
20274,0,1,47,0,41,28.1,2019
20280,1,0,0,0,22,48.9,2021
20282,0,2,29,0,48,23.25,2020
20284,0,2,14,54950,6,42.9,2018
20292,1,1,238,0,38,22.857,2018
20294,1,1,208,69900,22,30.0,2014
20300,1,1,87,0,26,10.042,2015
20304,0,2,17,0,20,43.0,2021
20313,1,0,0,0,6,39.9,2021
20325,0,2,6,0,42,16.5,2014
20327,1,1,150,0,17,35.0,2019
20332,0,2,20,0,7,46.5,2020
20342,0,2,6,0,20,18.0,2012
20362,1,1,82,0,41,9.035,2015
20363,0,1,53,0,38,18.374,2016
20364,0,1,72,0,21,18.0,2015
20382,0,2,8,0,36,29.0,2018
20383,0,1,47,0,8,30.8,2020
20395,1,1,208,69900,33,30.0,2014
20405,0,2,21,0,9,40.0,2021
20411,1,1,100,0,33,13.816,2017
20416,1,1,84,0,41,19.0,2016
20434,0,2,19,0,13,15.0,2014
20437,0,2,20,0,35,50.0,2021
20446,0,2,28,0,5,23.64,2020
20461,1,1,87,0,17,8.9,2014
20467,0,2,19,0,13,20.0,2013
20474,0,2,19,0,45,20.0,2013
20477,1,1,238,0,21,22.857,2018
20481,0,2,19,0,30,15.0,2014
20494,1,1,337,0,3,105.0,2020
20497,0,2,19,0,23,20.0,2016
20505,0,2,6,0,29,16.5,2014
20516,0,2,16,0,10,18.86,2016
20524,0,2,13,0,40,42.0,2018
20544,0,2,26,0,2,25.0,2019
20551,1,1,218,0,1,65.9,2021
20555,1,1,76,0,49,6.9,2013
20559,0,1,37,0,5,21.9,2014
20562,0,2,16,0,29,25.0,2017
20567,0,1,37,0,48,21.9,2014
20574,1,0,0,0,32,68.0,2022
20578,1,1,330,0,21,105.0,2020
20590,0,2,16,0,36,80.0,2018
20598,0,1,32,0,2,36.6,2021
20600,0,2,26,0,38,24.69,2022
20609,0,1,53,0,48,26.0,2019
20611,1,0,0,0,23,142.0,2021
20627,1,1,84,0,4,51.0,2018
20630,1,1,83,0,28,13.115,2016
20634,1,0,0,0,15,24.69,2022
20644,0,1,97,0,2,25.004,2018
20650,0,2,14,91250,36,38.0,2019
20652,1,1,84,0,32,19.0,2016
20658,1,1,233,0,36,58.6,2021
20662,0,2,26,0,2,24.69,2022
20663,1,1,83,0,41,20.0,2015
20668,1,0,0,0,13,42.8,2021
20670,0,2,21,0,36,18.058,2017
20678,1,1,93,31950,30,20.0,2016
20682,1,1,239,38500,31,22.3,2019
20684,0,1,53,0,21,26.0,2019
20685,0,2,14,44100,47,28.0,2017
20693,0,1,126,0,48,42.0,2020
20697,0,2,25,0,14,40.0,2020
20713,0,2,21,0,48,29.72,2022
20716,0,2,25,0,23,34.5,2019
20729,0,1,53,0,44,18.374,2016
20730,1,1,238,0,30,22.857,2018
20732,1,1,249,0,35,69.0,2018
20735,1,0,0,0,38,36.5,2021
20737,1,1,82,0,18,13.9,2016
20743,0,2,19,0,30,17.0,2014
20747,1,1,233,0,40,58.6,2021
20749,0,2,13,0,22,30.152,2016
20751,1,0,0,0,41,38.5,2021
20753,1,1,84,0,2,19.0,2016
20765,0,2,19,0,49,14.5,2013
20768,0,2,16,0,31,25.0,2017
20774,0,2,26,0,3,21.3,2018
20787,0,2,14,0,37,36.98,2017
20805,1,1,239,0,35,33.0,2020
20809,0,2,6,0,22,16.5,2014
20816,1,1,208,69900,39,30.0,2014
20819,0,2,22,0,29,20.9,2019
20821,1,1,110,0,32,20.0,2021
20829,0,1,47,0,40,30.8,2020
20833,1,0,0,0,44,39.9,2021
20837,0,2,25,0,3,34.5,2019
20839,0,2,6,0,27,16.5,2014
20854,0,2,25,0,11,28.0,2017
20862,1,1,87,0,35,8.9,2014
20867,0,2,14,45600,37,34.0,2018
20873,0,2,19,0,48,17.0,2015
20878,1,1,110,0,18,20.0,2021
20889,0,2,14,0,37,38.0,2016
20901,0,1,72,0,5,18.0,2015
20903,1,1,87,0,38,7.0,2013
20907,0,2,19,0,20,15.0,2014
20929,1,0,0,0,23,20.6,2022
20930,0,1,38,0,44,33.9,2013
20932,1,1,87,0,41,7.0,2013
20937,0,2,22,0,11,20.9,2019
20942,0,1,37,0,32,21.9,2014
20958,1,1,87,0,35,36.0,2017
20969,0,2,22,0,41,43.912,2020
20973,1,1,82,0,4,12.0,2014
20987,0,2,19,0,35,20.0,2013
20994,0,2,19,0,27,20.0,2013
20998,1,1,192,0,48,98.4,2021
21001,0,1,30,0,12,70.0,2021
21006,1,1,84,0,11,51.0,2018
21011,1,1,192,0,10,98.4,2021
21025,0,2,21,0,8,40.0,2021
21032,1,1,289,0,6,85.0,2019
21042,0,2,12,36800,3,22.0,2018
21045,0,2,13,0,7,42.0,2018
21055,0,2,6,0,23,18.0,2012
21059,0,1,31,0,21,37.3,2022
21063,1,0,0,0,42,142.0,2021
21080,1,0,0,0,48,98.4,2021
21090,0,2,29,0,45,20.004,2018
21098,0,2,29,0,39,20.998,2017
21099,0,2,22,0,5,43.912,2020
21104,0,2,14,81100,23,72.9,2020
21118,1,0,0,0,40,24.69,2022
21121,0,2,16,0,20,39.0,2018
21140,0,1,32,0,42,37.413,2020
21144,1,1,192,0,28,98.4,2021
21147,0,1,72,0,49,19.0,2016
21156,1,1,103,0,32,20.0,2014
21158,0,2,17,52900,21,37.0,2018
21180,0,2,14,54950,44,42.9,2018
21182,0,2,29,0,44,23.25,2020
21188,1,1,81,0,40,19.0,2016
21190,1,0,0,0,49,43.0,2021
21193,1,1,208,69900,4,33.89,2013
21194,1,0,0,0,10,96.0,2022
21197,0,1,35,0,9,7.0,2011
21204,1,1,68,0,23,15.5,2016
21206,0,2,20,0,33,50.0,2021
21207,0,2,19,0,43,17.0,2015
21208,0,2,16,0,36,18.86,2016
21215,1,1,218,0,44,65.9,2021
21218,1,1,82,0,37,9.035,2015
21236,0,2,19,0,9,15.0,2014
21247,1,1,222,0,4,51.573,2021
21260,1,0,0,0,37,33.5,2022
21267,0,2,21,0,6,40.0,2021
21280,0,2,10,0,41,34.5,2019
21292,1,1,125,0,19,22.2,2019
21297,1,1,265,59900,1,33.8,2012
21324,0,1,38,0,17,16.0,2014
21338,0,2,12,36800,21,22.0,2018
21359,0,1,53,0,31,26.0,2019
21377,1,1,289,0,24,102.0,2020
21384,1,0,0,0,20,40.9,2022
21398,0,2,16,0,40,189.0,2022
21399,0,1,42,0,36,55.9,2022
21400,1,1,210,0,49,60.0,2017
21414,1,1,82,0,40,12.0,2014
21417,0,2,14,54950,13,42.9,2018
21441,0,1,53,0,3,18.374,2016
21449,0,2,25,0,16,28.0,2017
21455,0,2,17,0,11,40.9,2020
21458,0,2,21,0,34,19.0,2018
21477,1,0,0,0,34,48.9,2021
21508,1,1,82,0,49,9.035,2015
21510,0,1,97,0,24,27.0,2017
21511,0,2,25,0,17,28.2,2022
21526,1,0,0,0,7,33.5,2022
21527,1,1,84,0,11,12.0,2017
21555,1,1,73,0,8,15.0,2011
21557,1,0,0,0,12,29.998,2017
21566,1,0,0,0,27,96.0,2022
21574,0,2,6,0,40,16.557,2015
